Week,Deaths
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,2
12,30
13,101
14,126
15,150
16,120
17,78
18,51
19,32
20,15
21,17
22,15
23,15
24,15
25,17
26,17
27,9
28,7
29,10
30,8
31,17
32,12
33,10
34,13
35,6
36,16
37,15
38,24
39,34
40,40
41,71
42,65
43,126
44,261
45,397
46,623
47,766
48,858
49,921
50,849
51,704
52,615
