Week,Deaths
1,19
2,19
3,19
4,16
5,23
6,14
7,19
8,16
9,15
10,21
11,25
12,18
13,17
14,0
15,0
16,13
17,12
18,11
19,4
20,0
21,0
22,0
23,0
24,1
25,0
26,0
27,0
28,0
29,1
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
