Week,Deaths
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,1
9,0
10,12
11,84
12,479
13,1459
14,2273
15,1878
16,1226
17,727
18,388
19,258
20,165
21,111
22,65
23,44
24,35
25,41
26,21
27,26
28,25
29,31
30,33
31,37
32,34
33,31
34,31
35,18
36,35
37,68
38,82
39,110
40,121
41,247
42,464
43,1015
44,1621
45,1910
46,2536
47,3226
48,3601
49,4480
50,5762
51,6460
52,5728
