Week,Deaths
1,6594
2,7771
3,9056
4,9014
5,7823
6,6115
7,4448
8,3199
9,2280
10,1637
11,1046
12,800
13,450
14,422
15,402
16,290
17,232
18,139
19,164
20,115
21,106
22,108
23,93
24,116
25,118
26,132
27,217
28,268
29,392
30,468
31,612
32,652
33,654
34,770
35,781
36,998
37,1049
38,1110
39,974
40,825
41,892
42,975
43,1044
44,1194
45,1198
46,1090
47,980
48,912
49,888
50,856
51,935
52,640
