Week,Deaths
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,2
13,0
14,0
15,1
16,1
17,2
18,0
19,0
20,2
21,2
22,0
23,0
24,2
25,0
26,0
27,6
28,8
29,21
30,40
31,63
32,68
33,63
34,59
35,67
36,62
37,114
38,103
39,126
40,118
41,125
42,113
43,97
44,106
45,82
46,84
47,71
48,82
49,83
50,122
51,101
52,107
